2.25E-02,-6.59E-03
2.50E-02,2.28E-02
2.75E-02,4.78E-02
3.00E-02,5.56E-02
3.25E-02,3.99E-02
3.50E-02,2.33E-02
3.75E-02,-1.89E-03
4.00E-02,7.05E-03
4.25E-02,1.63E-02
4.50E-02,8.63E-03
4.75E-02,-3.62E-03
5.00E-02,5.07E-03
5.25E-02,-2.58E-03
5.50E-02,1.52E-03
5.75E-02,-1.79E-03
6.00E-02,2.62E-04
6.25E-02,-8.59E-04
6.50E-02,-7.26E-04
