1.28E-01,-2.14E-03
1.30E-01,1.44E-02
1.33E-01,3.74E-02
1.35E-01,4.32E-02
1.38E-01,2.52E-02
1.40E-01,6.09E-03
1.42E-01,6.53E-03
1.45E-01,1.47E-02
1.47E-01,8.72E-03
1.50E-01,-5.05E-05
1.52E-01,2.53E-03
1.55E-01,-3.74E-05
1.58E-01,1.26E-03
1.60E-01,3.97E-04
1.63E-01,5.08E-04
